paper_id,canonical_paper_id,title,title_normalized,title_hash,abstract,year,doi,pmid,pmcid,semantic_scholar_id,openalex_id,crossref_id,journal,journal_normalized,first_author,publication_type,authors,keywords,mesh_terms,citation_count,citation_source,citation_sources,citation_count_age_normalized,is_open_access,open_access_url,journal_priority_score,journal_domain,jcr_categories,retrieval_channels,source_providers,duplicate_group_id,merged_from,url,source,created_at,updated_at
doi:10.1016/j.celrep.2023.113512,doi:10.1016/j.celrep.2023.113512,Leptin signaling in the dorsomedial hypothalamus couples breathing and metabolism in obesity.,leptin signaling in the dorsomedial hypothalamus couples breathing and metabolism in obesity,d3a2975efb1303ac9ae693b98bdab5c3c2416d68,"Mismatch between CO<sub>2</sub> production (Vco<sub>2</sub>) and respiration underlies the pathogenesis of obesity hypoventilation. Leptin-mediated CNS pathways stimulate both metabolism and breathing, but interactions between these functions remain elusive. We hypothesized that LEPR<sup>b</sup>+ neurons of the dorsomedial hypothalamus (DMH) regulate metabolism and breathing in obesity. In diet-induced obese Lepr<sup>b</sup>Cre mice, chemogenetic activation of LEPR<sup>b</sup>+ DMH neurons increases minute ventilation (Ve) during sleep, the hypercapnic ventilatory response, Vco<sub>2</sub>, and Ve/Vco<sub>2</sub>, indicating that breathing is stimulated out of proportion to metabolism. The effects of chemogenetic activation are abolished by a serotonin blocker. Optogenetic stimulation of the LEPR<sup>b</sup>+ DMH neurons evokes excitatory postsynaptic currents in downstream serotonergic neurons of the dorsal raphe (DR). Administration of retrograde AAV harboring Cre-dependent caspase to the DR deletes LEPR<sup>b</sup>+ DMH neurons and abolishes metabolic and respiratory responses to leptin. These findings indicate that LEPR<sup>b</sup>+ DMH neurons match breathing to metabolism through serotonergic pathways to prevent obesity-induced hypoventilation.",2023,10.1016/j.celrep.2023.113512,38039129,,,,,,,Amorim MR,,"[""Amorim MR"", ""Wang X"", ""Aung O"", ""Bevans-Fonti S"", ""Anokye-Danso F"", ""Ribeiro C"", ""Escobar J"", ""Freire C"", ""Pho H"", ""Dergacheva O"", ""Branco LGS"", ""Ahima RS"", ""Mendelowitz D"", ""Polotsky VY.""]",[],[],13,europe_pmc,"[""europe_pmc""]",3.25,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.1016/j.celrep.2023.113512,api:europe_pmc,2026-07-23T09:55:03.984301,2026-07-23T09:55:03.984303
doi:10.1016/j.celrep.2024.114192,doi:10.1016/j.celrep.2024.114192,Single-nucleus RNA-seq identifies one galanin neuronal subtype in mouse preoptic hypothalamus activated during recovery from sleep deprivation.,single nucleus rna seq identifies one galanin neuronal subtype in mouse preoptic hypothalamus activated during recovery from sleep deprivation,fb842de608a811fd043ecf938a2cf1fb40804674,"The preoptic area of the hypothalamus (POA) is essential for sleep regulation. However, the cellular makeup of the POA is heterogeneous, and the molecular identities of the sleep-promoting cells remain elusive. To address this question, this study compares mice during recovery sleep following sleep deprivation to mice allowed extended sleep. Single-nucleus RNA sequencing (single-nucleus RNA-seq) identifies one galanin inhibitory neuronal subtype that shows upregulation of rapid and delayed activity-regulated genes during recovery sleep. This cell type expresses higher levels of growth hormone receptor and lower levels of estrogen receptor compared to other galanin subtypes. single-nucleus RNA-seq also reveals cell-type-specific upregulation of purinergic receptor (P2ry14) and serotonin receptor (Htr2a) during recovery sleep in this neuronal subtype, suggesting possible mechanisms for sleep regulation. Studies with RNAscope validate the single-nucleus RNA-seq findings. Thus, the combined use of single-nucleus RNA-seq and activity-regulated genes identifies a neuronal subtype functionally involved in sleep regulation.",2024,10.1016/j.celrep.2024.114192,38703367,,,,,,,Guo X,,"[""Guo X"", ""Keenan BT"", ""Reiner BC"", ""Lian J"", ""Pack AI.""]",[],[],14,europe_pmc,"[""europe_pmc""]",4.667,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.1016/j.celrep.2024.114192,api:europe_pmc,2026-07-23T09:55:07.657987,2026-07-23T09:55:07.657989
doi:10.1016/j.celrep.2024.114266,doi:10.1016/j.celrep.2024.114266,Hypnotic treatment improves sleep architecture and EEG disruptions and rescues memory deficits in a mouse model of fragile X syndrome,hypnotic treatment improves sleep architecture and eeg disruptions and rescues memory deficits in a mouse model of fragile x syndrome,2a6dff4a7180d2c6e7a42145ca59bfb3d5614802,"SUMMARY Fragile X syndrome (FXS) is associated with disrupted cognition and sleep abnormalities. Sleep loss negatively impacts cognitive function, and one untested possibility is that disrupted cognition in FXS is exacerbated by abnormal sleep. We tested whether ML297, a hypnotic acting on G-protein-activated inward-rectifying potassium (GIRK) channels, could reverse sleep phenotypes and disrupted memory in Fmr1—/y mice. Fmr1—/y mice exhibit reduced non-rapid eye movement (NREM) sleep and fragmented NREM architecture, altered sleep electroencephalogram (EEG) oscillations, and reduced EEG coherence between cortical areas; these are partially reversed following ML297 administration. Treatment following contextual fear or spatial learning restores disrupted memory consolidation in Fmr1—/y mice. During memory recall, Fmr1—/y mice show an altered balance of activity among hippocampal principal neurons vs. parvalbumin-expressing interneurons; this is partially reversed by ML297. Because sleep disruption could impact neurophysiological phenotypes in FXS, augmenting sleep may improve disrupted cognition in this disorder.",2024,10.1016/j.celrep.2024.114266,38787724,,,,,Cell Reports,cell reports,Jessy D. Martinez,,"[""Jessy D. Martinez"", ""Lydia G. Wilson"", ""William P Brancaleone"", ""Kathryn G. Peterson"", ""D. Popke"", ""Valentina Caicedo Garzon"", ""Roxanne E. Perez Tremble"", ""Marcus J. Donnelly"", ""Stephany L. Mendez Ortega"", ""Daniel Torres"", ""James Shaver"", ""Shan Jiang"", ""Zhongying Yang"", ""Sara J. Aton""]",[],[],5,semantic_scholar,"[""semantic_scholar""]",1.667,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/5ff444b7cf731c6b9dbab05c06ea2689898264ea,api:semantic_scholar,2026-07-23T10:00:55.542388,2026-07-23T10:00:55.542390
doi:10.1016/j.celrep.2024.114411,doi:10.1016/j.celrep.2024.114411,Regulation of stress-induced sleep perturbations by dorsal raphe VGLUT3 neurons in male mice.,regulation of stress induced sleep perturbations by dorsal raphe vglut3 neurons in male mice,d76a88a205e8e28af81003997de8eec1fa99b03e,"Exposure to stressors has profound effects on sleep that have been linked to serotonin (5-HT) neurons of the dorsal raphe nucleus (DR). However, the DR also comprises glutamatergic neurons expressing vesicular glutamate transporter type 3 (DRVGLUT3), leading us to examine their role. Cell-type-specific tracing revealed that DRVGLUT3 neurons project to brain areas regulating arousal and stress. We found that chemogenetic activation of DRVGLUT3 neurons mimics stress-induced sleep perturbations. Furthermore, deleting VGLUT3 in the DR attenuated stress-induced sleep perturbations, especially after social defeat stress. In the DR, VGLUT3 is found in subsets of 5-HT and non-5-HT neurons. We observed that both populations are activated by acute stress, including those projecting to the ventral tegmental area. However, deleting VGLUT3 in 5-HT neurons minimally affected sleep regulation. These findings suggest that VGLUT3 expression in the DR drives stress-induced sleep perturbations, possibly involving non-5-HT DRVGLUT3 neurons.",2024,10.1016/j.celrep.2024.114411,38944834,,,,,Cell Reports,cell reports,Fiona Henderson,,"[""Fiona Henderson"", ""S. Dumas"", ""G. Gangarossa"", ""Véronique Bernard"", ""Marine Pujol"", ""O. Poirel"", ""Nicolas Pietrancosta"", ""S. El Mestikawy"", ""S. Daumas"", ""Véronique Fabre""]",[],[],5,semantic_scholar,"[""semantic_scholar""]",1.667,True,,,[],[],"[""api_broad""]","[""semantic_scholar""]",,[],https://www.semanticscholar.org/paper/b198ba646869cba6b0a569e071e06dfb161d4890,api:semantic_scholar,2026-07-23T10:01:46.971435,2026-07-23T10:01:46.971437
doi:10.1016/j.celrep.2024.114500,doi:10.1016/j.celrep.2024.114500,BDNF-TrkB signaling orchestrates the buildup process of local sleep.,bdnf trkb signaling orchestrates the buildup process of local sleep,ceca868296afa8f236cd6abe079bd793998c0879,,2024,10.1016/j.celrep.2024.114500,39046880,,,,,Cell reports,cell reports,ElGrawani W,,"[""ElGrawani W"", ""Sun G"", ""Kliem FP"", ""Sennhauser S"", ""Pierre-Ferrer S"", ""Rosi-Andersen A"", ""Boccalaro I"", ""Bethge P"", ""Heo WD"", ""Helmchen F"", ""Adamantidis AR"", ""Forger DB"", ""Robles MS"", ""Brown SA""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/39046880/,api:pubmed,2026-07-23T09:50:11.648938,2026-07-23T09:50:11.648939
doi:10.1016/j.celrep.2024.114977,doi:10.1016/j.celrep.2024.114977,Sleep deprivation leads to non-adaptive alterations in sleep microarchitecture and amyloid-β accumulation in a murine Alzheimer model.,sleep deprivation leads to non adaptive alterations in sleep microarchitecture and amyloid β accumulation in a murine alzheimer model,33200840408e80f1e2f5646e4ac13da67f14b7e7,,2024,10.1016/j.celrep.2024.114977,39541211,,,,,Cell reports,cell reports,Cankar N,,"[""Cankar N"", ""Beschorner N"", ""Tsopanidou A"", ""Qvist FL"", ""Colaço AR"", ""Andersen M"", ""Kjaerby C"", ""Delle C"", ""Lambert M"", ""Mundt F"", ""Weikop P"", ""Jucker M"", ""Mann M"", ""Skotte NH"", ""Nedergaard M""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/39541211/,api:pubmed,2026-07-23T09:50:45.208807,2026-07-23T09:50:45.208808
doi:10.1016/j.celrep.2025.115570,doi:10.1016/j.celrep.2025.115570,Disuse-driven plasticity in the human thalamus and putamen.,disuse driven plasticity in the human thalamus and putamen,f89a5bf84e9f4c1f3a904c9317a21c9d0205c146,"Subcortical plasticity has mainly been studied using invasive electrophysiology in animals. Here, we leverage precision functional mapping (PFM) to study motor plasticity in the human subcortex during 2 weeks of upper-extremity immobilization with daily resting-state and motor task fMRI. We found previously that, in the cortex, limb disuse drastically impacts disused primary motor cortex functional connectivity (FC) and is associated with spontaneous fMRI pulses. It remains unknown whether disuse-driven plasticity pulses and FC changes are cortex specific or whether they could also affect movement-critical nodes in the thalamus and striatum. Tailored analysis methods now show spontaneous disuse pulses and FC changes in the dorsal posterior putamen and central thalamus (centromedian [CM], ventral-intermediate [VIM], and ventroposterior-lateral nuclei), representing a motor circuit-wide plasticity phenomenon. The posterior putamen effects suggest plasticity in stimulus-driven habit circuitry. Importantly, thalamic plasticity effects are focal to nuclei used as deep brain stimulation targets for essential tremor/Parkinson's disease (VIM) and epilepsy/coma (CM).",2025,10.1016/j.celrep.2025.115570,40220292,,,,,,,Chauvin RJ,,"[""Chauvin RJ"", ""Newbold DJ"", ""Nielsen AN"", ""Miller RL"", ""Krimmel SR"", ""Metoki A"", ""Wang A"", ""Van AN"", ""Montez DF"", ""Marek S"", ""Suljic V"", ""Baden NJ"", ""Ramirez-Perez N"", ""Scheidter KM"", ""Monk JS"", ""Whiting FI"", ""Adeyemo B"", ""Roland JL"", ""Snyder AZ"", ""Kay BP"", ""Raichle ME"", ""Laumann TO"", ""Gordon EM"", ""Dosenbach NUF.""]",[],[],5,europe_pmc,"[""europe_pmc""]",2.5,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.1016/j.celrep.2025.115570,api:europe_pmc,2026-07-23T09:57:09.227320,2026-07-23T09:57:09.227323
doi:10.1016/j.celrep.2025.116601,doi:10.1016/j.celrep.2025.116601,Noradrenergic tuning of arousal is coupled to movement transitions.,noradrenergic tuning of arousal is coupled to movement transitions,d91f60ac57b9685b31bd1431a490f0980c5a4401,"Matching arousal state to an animal's behavioral demands is crucial for efficiently allocating cognitive and metabolic resources. Prior studies implicate cortical noradrenergic (NA) signaling in behavioral state changes, but whether this reflects a global signal and how it affects arousal remain unclear. Here, we examine the locus coeruleus (LC), the main source of cortical norepinephrine, in movement transitions and clarify its arousal-promoting potential during emergence from anesthesia. Using physiological recordings, fiber photometry, optogenetics, and behavioral tracking, we show that LC<sup>NA</sup> activity covaries with anesthetic depth and that LC<sup>NA</sup> activation coincides with the return of movement during anesthetic emergence. Likewise, in awake animals, movement transitions are coupled to distinct patterns of LC<sup>NA</sup> activity. LC<sup>NA</sup> activation can increase sympathetic arousal under anesthesia, but LC<sup>NA</sup> modulation does not significantly affect anesthetic emergence. Together, these studies reveal LC<sup>NA</sup> to have a more limited causal role in promoting behavioral arousal and a nuanced effect on arousal coupled to movement.",2025,10.1016/j.celrep.2025.116601,41296565,,,,,Cell Reports,cell reports,Li L,,"[""Li L"", ""Rana AN"", ""Li EM"", ""Wells BA"", ""Kenmochi SJ"", ""Travis MO"", ""Bruchas MR.""]",[],[],2,europe_pmc,"[""europe_pmc""]",1.0,False,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.1016/j.celrep.2025.116601,"api:europe_pmc,semantic_scholar",2026-07-23T09:53:59.609750,2026-07-23T09:53:59.609752
doi:10.1016/j.celrep.2025.116669,doi:10.1016/j.celrep.2025.116669,VIP interneuron activity during sleep conveys the cortical infraslow oscillation.,vip interneuron activity during sleep conveys the cortical infraslow oscillation,c8f73cf6a65d5919f4045ab51da4270eff8e9d97,"Sleep is characterized by a specific regulation of cortical circuits that enables plasticity underlying memory consolidation. Vasoactive intestinal polypeptide (VIP)-positive interneurons exert high-level control over cortical activity by inhibiting parvalbumin (PV) and somatostatin (SST)-positive interneurons, thereby disinhibiting pyramidal cells. We used in vivo two-photon Ca<sup>2+</sup> imaging to quantify the activity of layer 2/3 VIP interneurons in naturally sleeping male mice during wake, slow-wave sleep (SWS), and rapid-eye-movement (REM) sleep, as well as during spindles and slow oscillations (SOs). VIP activity was lowest during SWS and acutely upregulated during spindles and SOs, presumably facilitating memory processing in cortical circuits. Notably, across all states, VIP activity showed a profound ∼0.02-Hz infraslow rhythm, which, during SWS epochs, was inversely phase-coupled to the infraslow rhythm of spindle activity. In contrast, such coupling was absent in SST and PV interneurons, suggesting that VIP cells uniquely regulate infraslow spindle-related dynamics within cortical circuits.",2025,10.1016/j.celrep.2025.116669,41385367,,,,,Cell reports,cell reports,Rolle K,,"[""Rolle K"", ""Weber L"", ""Born J"", ""Niethard N""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,False,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/41385367/,"api:europe_pmc,pubmed,semantic_scholar",2026-07-23T09:50:16.373411,2026-07-23T09:50:16.373412
doi:10.1016/j.celrep.2026.116967,doi:10.1016/j.celrep.2026.116967,Histamine H3 receptors in the paraventricular thalamus link sleep loss to fat overconsumption.,histamine h3 receptors in the paraventricular thalamus link sleep loss to fat overconsumption,b14cdc87c0aef7e8991555b9322cf147cf3d4652,,2026,10.1016/j.celrep.2026.116967,41671083,,,,,Cell reports,cell reports,Zhao X,,"[""Zhao X"", ""Yan Y"", ""Liang J"", ""Zhang Y"", ""Li M"", ""Zhou Z"", ""Liu M"", ""Lin W"", ""Cheng L"", ""Wang Y"", ""Xu C"", ""Xu L"", ""Chen Z"", ""Zheng Y""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/41671083/,api:pubmed,2026-07-23T09:50:40.012817,2026-07-23T09:50:40.012819
doi:10.1016/j.celrep.2026.117423,doi:10.1016/j.celrep.2026.117423,Aging restricts maturation of CXCL13(+) T follicular helper cells in human immunity.,aging restricts maturation of cxcl13 t follicular helper cells in human immunity,098cc83bbebd2879804ddf732e517886cab335e5,,2026,10.1016/j.celrep.2026.117423,42241286,,,,,Cell reports,cell reports,Bracey NA,,"[""Bracey NA"", ""Beppler C"", ""Bilich T"", ""Long AH"", ""Sola E"", ""Barak A"", ""Few-Cooper TJ"", ""Mohsin A"", ""Shankar V"", ""Mallajosyula V"", ""Kamalyan L"", ""Capasso R"", ""Shen-Orr SS"", ""Davis MM""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/42241286/,api:pubmed,2026-07-23T09:50:28.069383,2026-07-23T09:50:28.069385
